formation_id,text,intitule,labels_18,taxonomy_ids,multi_hot,statut_annotation
9893868b381947a3,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : Présentiel Durée : 400 h Certification : RNCP 38616 Codes ROME : M1403 | M1805 Organisme : LE WAGON Bordeaux",Concepteur développeur en intelligence artificielle et analyse big data,Machine Learning | Deep Learning | NLP | IA générative | Data Science | Python pour l’IA | Éthique de l’IA | Big Data | Visualisation | RAG | Reinforcement Learning | Séries temporelles | Data Engineering,de.intro|dl.intro|ds.big_data|ds.intro|ds.time_series|ds.visualization|gov.ethics|ml.intro|ml.reinforcement|nlp.generative_ai|nlp.intro|nlp.rag|prog.python,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",ia_confirmee
be6d921b95d91a32,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : Présentiel Durée : 320 h Certification : RNCP 38616 Codes ROME : M1403 | M1805 Organisme : LE WAGON Lyon",Concepteur développeur en intelligence artificielle et analyse big data,Machine Learning | Deep Learning | NLP | IA générative | Data Science | Python pour l’IA | Éthique de l’IA | Big Data | RAG | Automatisation | Gestion de projet IA | Reinforcement Learning | Séries temporelles | Data Engineering,auto.intro|de.intro|dl.intro|ds.big_data|ds.intro|ds.time_series|gov.ethics|ml.intro|ml.reinforcement|nlp.generative_ai|nlp.intro|nlp.rag|pm.intro|prog.python,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",ia_confirmee
ec4eb1a2a67e0462,"Intitulé : MASTER Finance (fiche nationale) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 1 an Certification : RNCP 35913 Codes ROME : C1202 | M1201 | M1202 Organisme : CONSERVATOIRE NATIONAL DES ARTS ET METIERS",MASTER Finance (fiche nationale),IA générative,nlp.generative_ai,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ia_confirmee
f970a9a6c1e4ca8b,Intitulé : Programmer et automatiser des tâches avec Python (Tosa) Public cible : Managers et professionnels RH souhaitant intégrer l'IA dans leur management Niveau : 0 Modalité : À distance Durée : 35 h Certification : RS 6962 Codes ROME : 0 Organisme : ALIASE,Programmer et automatiser des tâches avec Python (Tosa),Machine Learning | Deep Learning | NLP | IA générative | Data Science | Python pour l’IA | Visualisation | RAG | Automatisation | Séries temporelles | Data Engineering,auto.intro|de.intro|dl.intro|ds.intro|ds.time_series|ds.visualization|ml.intro|nlp.generative_ai|nlp.intro|nlp.rag|prog.python,"[1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0]",ia_confirmee
e09fc5fbcea50c45,"Intitulé : Data analyst Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 1600 h Certification : RNCP 37837 Codes ROME : M1403 | M1805 Organisme : OPENCLASSROOMS",Data analyst,Machine Learning | Python pour l’IA | Séries temporelles,ds.time_series|ml.intro|prog.python,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",ia_confirmee
98d469e2ce7e7db8,"Intitulé : Manipuler, analyser et visualiser des données grâce aux modules Python de Data Science Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : Présentiel Durée : 75 h Certification : RS 6763 Codes ROME : 0 Organisme : JEDHA","Manipuler, analyser et visualiser des données grâce aux modules Python de Data Science",Machine Learning | Data Science | Python pour l’IA | Visualisation | Data Engineering,de.intro|ds.intro|ds.visualization|ml.intro|prog.python,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",ia_confirmee
5645a6adf29390d6,"Intitulé : MASTER Informatique (fiche nationale) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 950 h Certification : RNCP 39278 Codes ROME : M1801 | M1802 | M1803 | M1805 | M1806 Organisme : UNIVERSITE PARIS-SACLAY",MASTER Informatique (fiche nationale),Machine Learning | Deep Learning,dl.intro|ml.intro,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ia_confirmee
da11396728b3e4da,"Intitulé : Manipuler, analyser et visualiser des données grâce aux modules Python de Data Science Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : Présentiel Durée : 28 h Certification : RS 6763 Codes ROME : 0 Organisme : ORSYS","Manipuler, analyser et visualiser des données grâce aux modules Python de Data Science",Data Science | Python pour l’IA | Visualisation,ds.intro|ds.visualization|prog.python,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",ia_confirmee
8c0f583f0ae3f4c4,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 25 h Certification : RS 6891 Codes ROME : 0 Organisme : SYDO,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,Prompt Engineering | IA générative | Éthique de l’IA | RAG,gov.ethics|nlp.generative_ai|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
cca08d34709ebb99,"Intitulé : MASTER Informatique (fiche nationale) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 1 an Certification : RNCP 39278 Codes ROME : M1801 | M1802 | M1803 | M1805 | M1806 Organisme : UNIVERSITE PARIS DAUPHINE",MASTER Informatique (fiche nationale),Machine Learning | Deep Learning | NLP,dl.intro|ml.intro|nlp.intro,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ia_confirmee
011b04e39b317ac3,"Intitulé : MASTER Informatique (fiche nationale) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 1 an Certification : RNCP 39278 Codes ROME : M1801 | M1802 | M1803 | M1805 | M1806 Organisme : UNIVERSITE D'AIX MARSEILLE",MASTER Informatique (fiche nationale),Machine Learning | Deep Learning | NLP | Data Science | Gestion de projet IA,dl.intro|ds.intro|ml.intro|nlp.intro|pm.intro,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",ia_confirmee
0214b9749ab003ad,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 360 h Certification : RNCP 38616 Codes ROME : M1403 | M1805 Organisme : LE WAGON",Concepteur développeur en intelligence artificielle et analyse big data,Machine Learning | Data Science | Python pour l’IA | Visualisation | RAG,ds.big_data|ds.intro|ds.visualization|ml.intro|nlp.rag|prog.python,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",ia_confirmee
005abd4eb7535edc,"Intitulé : Ingénieur en intelligence artificielle (MS) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 15 mois Certification : RNCP 40235 Codes ROME : M1805 Organisme : INSTITUT MINES TELECOM (Télécom Paris)",Ingénieur en intelligence artificielle (MS),Deep Learning | NLP | Computer Vision,cv.intro|dl.intro|nlp.intro,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ia_confirmee
ec3014e87edf230b,"Intitulé : Développeur Web Public cible : Apprenants Bac+2 intégrant l'IA dans un cursus BTS/DUT Niveau : BAC+2 : DEUG, BT, DUT... (NIVEAU 5) Modalité : À distance Durée : 21 h Certification : RNCP 37805 Codes ROME : M1805 Organisme : LBKE",Développeur Web,Prompt Engineering | IA générative | Machine Learning | Éthique de l’IA | RAG | Automatisation | Data Engineering,auto.intro|de.intro|gov.ethics|ml.intro|nlp.generative_ai|nlp.prompt_engineering|nlp.rag,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",ia_confirmee
d9260fd71d12ef70,"Intitulé : Développeur Web Public cible : Apprenants Bac+2 intégrant l'IA dans un cursus BTS/DUT Niveau : BAC+2 : DEUG, BT, DUT... (NIVEAU 5) Modalité : À distance Durée : 21 h Certification : RNCP 37805 Codes ROME : M1805 Organisme : LBKE",Développeur Web,Prompt Engineering | IA générative | Éthique de l’IA | RAG | Automatisation | Data Engineering,auto.intro|de.intro|gov.ethics|nlp.generative_ai|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",ia_confirmee
889635c44766cba0,"Intitulé : Expert en transformation digitale et technologique Public cible : Managers et professionnels RH souhaitant intégrer l'IA dans leur management Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 2 an Certification : RNCP 36209 Codes ROME : M1805 Organisme : STUDI",Expert en transformation digitale et technologique,Big Data,ds.big_data|nlp.intro,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",ia_confirmee
dfb04ead09f35351,"Intitulé : Concepteur développeur de solutions digitales Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 2 an Certification : RNCP 36146 Codes ROME : M1802 | M1805 Organisme : STUDI",Concepteur développeur de solutions digitales,Data Engineering | Visualisation | RAG,de.intro|ds.visualization|nlp.intro|nlp.rag,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",ia_confirmee
3139ed4bee49842c,"Intitulé : Expert en études et développement du système d'information Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 2 an Certification : RNCP 40363 Codes ROME : M1802 | M1803 | M1805 Organisme : ESPL - ECOLE SUPERIEURE DES PAYS DE LOIRE (MyDigitalSchool)",Expert en études et développement du système d'information,Big Data,ds.big_data|nlp.intro,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",ia_confirmee
79104372e5696f03,"Intitulé : MASTER Mathématiques et applications (fiche nationale) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 1 an Certification : RNCP 39416 Codes ROME : M1403 | M1201 Organisme : UNIVERSITE PARIS DAUPHINE",MASTER Mathématiques et applications (fiche nationale),Deep Learning | Big Data | Visualisation,dl.intro|ds.big_data|ds.visualization,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",ia_confirmee
de3533b8d1600d81,"Intitulé : MASTER Informatique (fiche nationale) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 823 h Certification : RNCP 39278 Codes ROME : M1801 | M1802 | M1803 | M1805 | M1806 Organisme : UNIVERSITE DE POITIERS",MASTER Informatique (fiche nationale),Machine Learning | Data Science,ds.intro|ml.intro,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ia_confirmee
403bdf3b5115d8ae,"Intitulé : Manager de projets informatiques Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 889 h Certification : RNCP 38905 Codes ROME : M1803 | M1806 Organisme : DAWAN",Manager de projets informatiques,Python pour l’IA | Éthique de l’IA | Big Data | Data Engineering,de.intro|ds.big_data|gov.ethics|prog.python,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]",ia_confirmee
103ed744f5270854,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 1 an Certification : RNCP 38616 Codes ROME : M1403 | M1805 Organisme : ALYRA",Concepteur développeur en intelligence artificielle et analyse big data,Machine Learning | Deep Learning | Data Science | Python pour l’IA | Data Engineering,de.intro|dl.intro|ds.big_data|ds.intro|ml.intro|prog.python,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0]",ia_confirmee
4436fd0a90499069,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : Présentiel Durée : 1435 h Certification : RNCP 38616 Codes ROME : M1403 | M1805 Organisme : SIMPLON.CO",Concepteur développeur en intelligence artificielle et analyse big data,Machine Learning | Data Science | Python pour l’IA | Éthique de l’IA | Visualisation | No-code / Low-code | Automatisation | Data Engineering,auto.intro|auto.nocode|de.intro|ds.big_data|ds.intro|ds.visualization|gov.ethics|ml.intro|prog.python,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",ia_confirmee
b412d5415bab83fb,"Intitulé : Développeur en intelligence artificielle Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 7 mois Certification : RNCP 37827 Codes ROME : M1805 Organisme : DATA SUITS",Développeur en intelligence artificielle,Machine Learning | IA générative | Data Science | Python pour l’IA | Visualisation | Automatisation | Data Engineering,auto.intro|de.intro|ds.intro|ds.visualization|ml.intro|nlp.generative_ai|prog.python,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0]",ia_confirmee
591c030b663b0a92,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : Présentiel Durée : 14 h Certification : RS 6891 Codes ROME : 0 Organisme : DOLFI,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
cade3e713a4e200d,"Intitulé : Expert en ingénierie de données Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 965 h Certification : RNCP 40875 Codes ROME : M1802 | M1803 | M1805 | M1806 Organisme : ECOLE 18.06 ALSACE",Expert en ingénierie de données,Machine Learning | Deep Learning | NLP | IA générative | Big Data | Reinforcement Learning | Data Engineering,de.intro|dl.intro|ds.big_data|ml.intro|ml.reinforcement|nlp.generative_ai|nlp.intro,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",ia_confirmee
60a462aadf5d919e,Intitulé : Anticiper et gérer les risques éthiques et juridiques liés aux données et à l'IA Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : Présentiel Durée : 12 h Certification : RS 6715 Codes ROME : 0 Organisme : ASSOCIATION EDHEC BUSINESS SCHOOL,Anticiper et gérer les risques éthiques et juridiques liés aux données et à l'IA,Éthique de l’IA | Big Data | No-code / Low-code | RAG,auto.nocode|ds.big_data|gov.ethics|nlp.rag,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",ia_confirmee
21fd2b9c2fbb36b2,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 3 mois Certification : RNCP 38616 Codes ROME : M1403 | M1805 Organisme : ALYRA",Concepteur développeur en intelligence artificielle et analyse big data,NLP | Computer Vision | Prompt Engineering | IA générative | Éthique de l’IA | Big Data | RAG | Automatisation,auto.intro|cv.intro|ds.big_data|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",ia_confirmee
a49a0e8e6bcc0012,"Intitulé : Intégrer la démarche intelligence artificielle et science des données dans la stratégie de l'entreprise Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 4 j Certification : RS 6787 Codes ROME : 0 Organisme : AIVANCITY SCHOOL FOR TECHNOLOGY, BUSINESS & SOCIETY",Intégrer la démarche intelligence artificielle et science des données dans la stratégie de l'entreprise,Machine Learning | Deep Learning | NLP | Computer Vision | IA générative | Éthique de l’IA,cv.intro|dl.intro|ds.intro|gov.ethics|ml.intro|nlp.generative_ai|nlp.intro,"[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
5748e9f59776b5c4,"Intitulé : MASTER Analyse et politique économique (fiche nationale) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 410 h Certification : RNCP 39004 Codes ROME : M1403 | K2401 Organisme : Université de Strasbourg - IPAG",MASTER Analyse et politique économique (fiche nationale),NLP | IA générative | Data Science | Éthique de l’IA | Big Data | Visualisation,ds.big_data|ds.intro|ds.visualization|gov.ethics|nlp.generative_ai|nlp.intro,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",ia_confirmee
2a7eba2c68aba8d2,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : Présentiel Durée : 400 h Certification : RNCP 38616 Codes ROME : M1403 | M1805 Organisme : LE WAGON Bordeaux",Concepteur développeur en intelligence artificielle et analyse big data,Machine Learning | Deep Learning | NLP | IA générative | Data Science | Python pour l’IA | Éthique de l’IA | Big Data | Visualisation | RAG | Automatisation | Reinforcement Learning | Séries temporelles | Data Engineering,auto.intro|de.intro|dl.intro|ds.big_data|ds.intro|ds.time_series|ds.visualization|gov.ethics|ml.intro|ml.reinforcement|nlp.generative_ai|nlp.intro|nlp.rag|prog.python,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",ia_confirmee
